price,postal_code,longitude,latitude,region,province,municipality,crime_rate,population_km,prosperity_index,type_of_property,subtype_of_property,state_of_the_building,number_of_rooms,living_area,fully_equipped_kitchen,furnished,open_fire,number_of_facades,swimming_pool,crimes,ext_area
285000,4460,50.64214218719312,5.42914187160935,région wallonne,liège,grâce-hollogne,22.440995657968273,680.699117587327,83.0,house,house,good,3,126.0,0,0.0,0,3.0,0.0,522.0,322.0
260000,9051,51.020835067310294,3.6770404444377904,région flamande,flandre orientale (la),gent,45.408517157090024,1708.80636822936,103.0,apartment,ground_floor,excellent,1,76.0,1,0.0,0,2.0,0.0,12242.0,12.0
259000,3300,50.80922727420936,4.941172558459968,région flamande,brabant flamand (le),tienen,19.162953445777863,502.68584658942103,105.0,house,house,excellent,4,112.0,0,0.0,0,2.0,0.0,701.0,45.0
135000,8380,51.319188488680844,3.1984127435592233,région flamande,flandre occidentale (la),brugge,29.52389692080521,850.208400321997,110.0,apartment,apartment,good,2,89.0,0,0.0,0,2.0,0.0,3539.0,0.0
380000,2350,51.30529427138714,4.885090740973934,région flamande,antwerpen,vosselaar,9.575459706804509,997.325619081786,114.0,apartment,apartment,good,2,94.0,0,0.0,0,3.0,0.0,113.0,25.0
440000,1460,50.64085582622058,4.259715332494394,région wallonne,brabant wallon (le),ittre,14.259232853272495,200.212808543768,115.0,house,house,good,3,160.0,0,0.0,0,2.0,0.0,100.0,0.0
374500,3110,50.95663014095065,4.729643203754868,région flamande,brabant flamand (le),rotselaar,10.638297872340425,474.788685854395,127.0,house,house,good,3,192.0,0,0.0,0,2.0,0.0,188.0,0.0
245000,1420,50.692382997024126,4.35823745489421,région wallonne,brabant wallon (le),braine-l'alleud,20.340574874570574,773.318325543831,117.0,apartment,ground_floor,excellent,2,90.0,1,0.0,0,2.0,0.0,823.0,0.0
189000,9800,50.98786919100002,3.5164337686649905,région flamande,flandre orientale (la),deinze,15.702315761694267,355.16631787008197,114.0,apartment,apartment,good,2,80.0,0,0.0,0,2.0,0.0,714.0,0.0
389000,2547,51.12769847424817,4.497806447410268,région flamande,antwerpen,lint,14.22692533803645,1505.14403547079,128.0,house,house,good,3,146.0,0,0.0,1,2.0,0.0,121.0,93.0
549000,1410,50.70976366812478,4.403520554166193,région wallonne,brabant wallon (le),waterloo,29.056085762844816,1434.78744291812,127.0,house,house,good,4,187.0,0,0.0,0,3.0,0.0,889.0,276.0
450000,9000,51.053260703972086,3.720262345300755,région flamande,flandre orientale (la),gent,45.408517157090024,1708.80636822936,103.0,apartment,apartment,excellent,3,113.0,1,0.0,0,4.0,0.0,12242.0,27.0
249900,2800,51.03007676437425,4.468101716569333,région flamande,antwerpen,mechelen,25.72973699237513,1357.59915339489,105.0,apartment,apartment,renovation,2,74.0,0,0.0,0,2.0,0.0,2298.0,0.0
365000,2300,51.3289645417869,4.940164879461028,région flamande,antwerpen,turnhout,26.297431561145757,834.13599416103,93.0,house,house,good,2,205.0,0,0.0,1,2.0,0.0,1244.0,0.0
595000,1560,50.76103393358512,4.450819430141942,région flamande,brabant flamand (le),hoeilaart,14.094190443451359,566.656832797373,126.0,house,house,renovation,4,303.0,0,0.0,0,4.0,1.0,164.0,500.0
269000,5590,50.25624897081881,5.122824767561598,région wallonne,namur,ciney,13.792702089274282,116.203560234169,96.0,house,house,good,4,179.0,0,0.0,0,3.0,0.0,237.0,799.0
320000,8400,51.204054302137884,2.920364240174513,région flamande,flandre occidentale (la),oostende,32.0998539663296,1772.3684232052299,99.0,apartment,apartment,renovation,2,88.0,0,0.0,0,2.0,0.0,2330.0,4.0
525000,1090,50.881720021988286,4.321383766329789,région de bruxelles-capitale,région de bruxelles-capitale,jette,33.72946199197886,10426.5848526525,79.0,house,house,good,3,151.0,1,0.0,0,2.0,0.0,1825.0,110.0
650000,4970,50.39359722903743,5.950319171761081,région wallonne,liège,stavelot,14.853527712831797,85.4022380812843,96.0,house,house,excellent,4,188.0,1,1.0,0,4.0,0.0,108.0,992.0
495000,7061,50.519242244798235,4.04800871255348,région wallonne,hainaut (le),soignies,24.042435932763848,260.920184208284,95.0,house,villa,good,4,192.0,0,0.0,0,4.0,0.0,698.0,762.0
1295000,2000,51.248447820724365,4.376134025032607,région flamande,antwerpen,antwerpen,38.33988974941212,2666.2549387733,87.0,apartment,duplex,good,2,216.0,0,0.0,0,2.0,0.0,20886.0,116.0
170000,9910,51.13162078202465,3.480613447575087,région flamande,flandre orientale (la),aalter,14.57011447947091,248.53767281928998,115.0,apartment,apartment,good,1,60.0,0,0.0,0,2.0,0.0,434.0,0.0
430000,3970,51.12093887157154,5.265840257968899,région flamande,limbourg (le),leopoldsburg,11.200096344914794,734.912596646184,96.0,apartment,apartment,excellent,2,141.0,0,0.0,0,2.0,0.0,186.0,11.0
397000,8660,51.0704142079429,2.5945876048058936,région flamande,flandre occidentale (la),de panne,26.041194084021416,413.892533278804,107.0,apartment,apartment,good,1,65.0,0,0.0,0,2.0,0.0,287.0,20.0
410000,1300,50.72477661519289,4.609958977641858,région wallonne,brabant wallon (le),wavre,21.823499634400136,844.332715245123,112.0,apartment,duplex,excellent,3,127.0,1,0.0,0,2.0,0.0,776.0,13.0
395000,9000,51.053260703972086,3.720262345300755,région flamande,flandre orientale (la),gent,45.408517157090024,1708.80636822936,103.0,apartment,apartment,good,4,130.0,0,0.0,0,2.0,0.0,12242.0,0.0
189000,8800,50.94625796358603,3.1177834512642963,région flamande,flandre occidentale (la),roeselare,22.833599951706862,1097.11095990371,100.0,house,house,renovation,3,101.0,0,0.0,0,4.0,0.0,1513.0,0.0
200000,4040,50.67921179186858,5.624363334016105,région wallonne,liège,herstal,30.773754103983926,1747.2900714289501,80.0,house,bungalow,good,3,98.0,0,0.0,0,4.0,0.0,1256.0,28.0
325000,8870,50.91131070183646,3.2046318970732175,région flamande,flandre occidentale (la),izegem,19.57094467444486,1140.12097289335,100.0,house,house,good,3,166.0,0,0.0,0,4.0,0.0,572.0,20.0
349000,2490,51.166344406480725,5.189507620442092,région flamande,antwerpen,balen,9.820175997959444,322.287056256909,104.0,house,house,excellent,4,180.0,0,0.0,0,4.0,0.0,231.0,30.0
109000,8930,50.804089742749824,3.1215173255091266,région flamande,flandre occidentale (la),menen,27.573582822442397,1037.796921503,91.0,house,house,good,3,113.0,0,0.0,0,2.0,0.0,949.0,35.0
398000,7180,50.526342127372516,4.267552901341413,région wallonne,hainaut (le),seneffe,20.474879559532003,182.281292400708,109.0,house,villa,excellent,3,192.0,1,0.0,0,4.0,0.0,238.0,30.0
305000,2600,51.19213330584189,4.431973220636266,région flamande,antwerpen,antwerpen,38.33988974941212,2666.2549387733,87.0,apartment,apartment,good,2,95.0,0,0.0,0,2.0,0.0,20886.0,0.0
245000,2050,51.248447820724365,4.376134025032607,région flamande,antwerpen,antwerpen,38.33988974941212,2666.2549387733,87.0,apartment,apartment,excellent,1,68.0,0,0.0,0,2.0,0.0,20886.0,14.0
175000,6010,50.38738594793574,4.471682428951614,région wallonne,hainaut (le),charleroi,50.85600180107869,1984.71493052662,72.0,house,house,renovation,2,123.0,0,0.0,0,3.0,0.0,10391.0,46.0
678000,2650,51.1562541917077,4.432829593906586,région flamande,antwerpen,edegem,18.862184362640708,2639.47586288858,122.0,house,apartment_block,excellent,3,208.0,0,0.0,0,2.0,0.0,434.0,0.0
584000,2230,51.052403764130105,4.899473338402746,région flamande,antwerpen,herselt,9.704811969268095,283.319882735585,108.0,house,house,good,3,245.0,0,0.0,0,4.0,0.0,144.0,0.0
230000,1600,50.78100238757931,4.2506966915186215,région flamande,brabant flamand (le),sint-pieters-leeuw,19.137577002053387,898.1372007420371,96.0,apartment,ground_floor,excellent,1,52.0,0,0.0,0,2.0,0.0,699.0,15.0
323000,3582,51.07062776310164,5.28067689900486,région flamande,limbourg (le),beringen,12.594875188716316,615.476811233645,95.0,apartment,apartment,good,2,90.0,1,0.0,0,3.0,0.0,609.0,17.0
265000,4100,50.58496196593964,5.508048762890354,région wallonne,liège,seraing,37.002458531727505,1823.3599286567098,77.0,house,house,good,5,129.0,0,0.0,0,2.0,0.0,2378.0,160.0
220000,1081,50.86301498471678,4.324083268779553,région de bruxelles-capitale,région de bruxelles-capitale,koekelberg,31.790886612504412,19161.960361275,67.0,apartment,apartment,renovation,2,100.0,0,0.0,1,2.0,0.0,720.0,10.0
245000,2610,51.16429714238415,4.387893089723031,région flamande,antwerpen,antwerpen,38.33988974941212,2666.2549387733,87.0,apartment,apartment,good,3,118.0,0,0.0,0,3.0,0.0,20886.0,8.0
440000,7301,50.42392561275431,3.8208323149960965,région wallonne,hainaut (le),boussu,21.594438692501107,1010.3089065681199,77.0,house,mixed_use_building,excellent,3,425.0,1,0.0,0,2.0,0.0,438.0,0.0
339000,9060,51.19915619493164,3.8085967931803255,région flamande,flandre orientale (la),zelzate,18.53473438412142,995.3653482554851,95.0,house,house,excellent,3,132.0,0,0.0,0,2.0,0.0,254.0,0.0
171500,4500,50.49945695953772,5.181064535082792,région wallonne,liège,huy,36.671887957246845,455.66104796667,93.0,apartment,apartment,excellent,1,57.0,0,0.0,0,4.0,0.0,796.0,0.0
365000,3830,50.84595525055639,5.336452655385173,région flamande,limbourg (le),wellen,6.008010680907877,279.448999699434,110.0,house,house,excellent,4,165.0,0,0.0,0,4.0,0.0,45.0,0.0
285000,5004,50.478874984040665,4.893869705686034,région wallonne,namur,namur,35.7975153755848,648.80394173945,98.0,house,house,renovation,2,90.0,0,0.0,0,4.0,0.0,4086.0,250.0
214500,2600,51.19213330584189,4.431973220636266,région flamande,antwerpen,antwerpen,38.33988974941212,2666.2549387733,87.0,apartment,apartment,good,2,85.0,0,0.0,0,2.0,0.0,20886.0,3.0
305000,2200,51.183255497155216,4.831562156337345,région flamande,antwerpen,herentals,14.307985449506324,602.012078074574,110.0,apartment,apartment,good,2,123.0,1,0.0,0,2.0,0.0,413.0,0.0
299000,2000,51.248447820724365,4.376134025032607,région flamande,antwerpen,antwerpen,38.33988974941212,2666.2549387733,87.0,apartment,apartment,good,2,67.0,0,0.0,0,1.0,0.0,20886.0,0.0
215000,2170,51.25156639821808,4.44450162313264,région flamande,antwerpen,antwerpen,38.33988974941212,2666.2549387733,87.0,apartment,apartment,good,3,100.0,0,0.0,0,3.0,0.0,20886.0,6.0
149000,8434,51.15486680637328,2.7761610348929397,région flamande,flandre occidentale (la),middelkerke,19.944598337950136,251.206331264948,107.0,apartment,apartment,renovation,0,54.0,0,0.0,0,2.0,0.0,396.0,0.0
1695000,8300,51.346651571344495,3.331958012765075,région flamande,flandre occidentale (la),knokke-heist,24.697053576920712,527.878757188906,150.0,apartment,apartment,excellent,4,128.0,1,0.0,0,3.0,0.0,803.0,0.0
335000,6030,50.41515789568444,4.361351528564767,région wallonne,hainaut (le),charleroi,50.85600180107869,1984.71493052662,72.0,house,villa,renovation,4,230.0,0,0.0,1,4.0,0.0,10391.0,300.0
155000,2300,51.3289645417869,4.940164879461028,région flamande,antwerpen,turnhout,26.297431561145757,834.13599416103,93.0,apartment,apartment,good,2,80.0,0,0.0,0,3.0,0.0,1244.0,0.0
335000,1357,50.75655859247487,4.98531372583491,région wallonne,brabant wallon (le),hélécine,8.316008316008316,226.585671318052,104.0,house,house,excellent,3,163.0,0,0.0,0,4.0,0.0,32.0,0.0
795000,9630,50.87804896694438,3.7346053432296387,région flamande,flandre orientale (la),zwalm,7.793764988009593,246.179945496823,116.0,house,villa,good,6,332.0,0,0.0,1,4.0,0.0,65.0,0.0
399000,2860,51.064188891317116,4.514746404462987,région flamande,antwerpen,sint-katelijne-waver,12.022760646108663,602.732409047757,116.0,house,house,renovation,5,170.0,0,0.0,0,3.0,0.0,262.0,0.0
450000,1410,50.70976366812478,4.403520554166193,région wallonne,brabant wallon (le),waterloo,29.056085762844816,1434.78744291812,127.0,house,villa,renovation,4,231.0,0,0.0,0,4.0,0.0,889.0,600.0
422000,9032,51.115287374583325,3.738386889083249,région flamande,flandre orientale (la),gent,45.408517157090024,1708.80636822936,103.0,house,house,good,3,136.0,0,0.0,0,2.0,0.0,12242.0,91.0
245000,8400,51.204054302137884,2.920364240174513,région flamande,flandre occidentale (la),oostende,32.0998539663296,1772.3684232052299,99.0,apartment,apartment,good,1,115.0,0,0.0,0,2.0,0.0,2330.0,0.0
425000,1670,50.75588535895773,4.162898746828571,région flamande,brabant flamand (le),pepingen,6.315331010452962,127.809939939348,122.0,house,house,renovation,3,265.0,0,0.0,0,4.0,0.0,29.0,0.0
1285000,8211,51.117200223533914,3.093794529125806,région flamande,flandre occidentale (la),zedelgem,8.908780903665814,386.748563285138,110.0,apartment,apartment,good,3,98.0,0,0.0,0,2.0,0.0,209.0,0.0
259000,2300,51.3289645417869,4.940164879461028,région flamande,antwerpen,turnhout,26.297431561145757,834.13599416103,93.0,house,house,good,2,116.0,0,0.0,0,2.0,0.0,1244.0,0.0
255000,3300,50.80922727420936,4.941172558459968,région flamande,brabant flamand (le),tienen,19.162953445777863,502.68584658942103,105.0,apartment,apartment,excellent,2,89.0,0,0.0,0,3.0,0.0,701.0,0.0
254000,2140,51.2119968157408,4.444865773892291,région flamande,antwerpen,antwerpen,38.33988974941212,2666.2549387733,87.0,apartment,apartment,excellent,2,78.0,0,0.0,0,2.0,0.0,20886.0,10.0
310000,9300,50.941780843882924,4.047007532896995,région flamande,flandre orientale (la),aalst,18.682345183801306,1156.87598097508,105.0,house,house,good,3,128.0,1,0.0,0,2.0,0.0,1700.0,266.0
147000,9800,50.98786919100002,3.5164337686649905,région flamande,flandre orientale (la),deinze,15.702315761694267,355.16631787008197,114.0,apartment,apartment,renovation,2,92.0,0,0.0,0,2.0,0.0,714.0,0.0
195000,6060,50.42801704334071,4.485373214118113,région wallonne,hainaut (le),charleroi,50.85600180107869,1984.71493052662,72.0,house,house,good,4,207.0,1,0.0,0,3.0,0.0,10391.0,443.0
185000,4032,50.614135660989234,5.623582074795952,région wallonne,liège,liège,73.12874786748255,2851.82092694799,81.0,house,house,renovation,4,150.0,0,0.0,0,2.0,0.0,14317.0,60.0
325000,9991,51.18218511767298,3.502766008215296,région flamande,flandre orientale (la),maldegem,16.00387972841901,258.75848423830996,104.0,house,house,renovation,4,170.0,0,0.0,0,4.0,0.0,396.0,0.0
345000,3550,51.00902295258934,5.294774004254104,région flamande,limbourg (le),heusden-zolder,8.681497558328811,655.766378850078,96.0,house,house,excellent,3,173.0,0,0.0,0,4.0,0.0,304.0,272.0
775000,2350,51.30529427138714,4.885090740973934,région flamande,antwerpen,vosselaar,9.575459706804509,997.325619081786,114.0,house,villa,good,3,211.0,0,0.0,1,4.0,0.0,113.0,0.0
429000,8840,50.96684101290582,3.0048781500757906,région flamande,flandre occidentale (la),staden,8.478205018412265,249.427589634903,95.0,house,house,excellent,3,170.0,0,0.0,0,4.0,0.0,99.0,0.0
359000,1070,50.828980275263795,4.292904442200332,région de bruxelles-capitale,région de bruxelles-capitale,anderlecht,50.41040914513237,7066.0377358490605,62.0,house,house,good,3,144.0,0,0.0,0,2.0,0.0,6381.0,57.0
259500,8310,51.21677335757064,3.2724169340982785,région flamande,flandre occidentale (la),brugge,29.52389692080521,850.208400321997,110.0,house,house,good,1,60.0,0,0.0,0,4.0,0.0,3539.0,0.0
335000,2320,51.399348468595555,4.742741597146226,région flamande,antwerpen,hoogstraten,15.21680581739833,211.37657614692702,100.0,apartment,apartment,excellent,2,107.0,0,0.0,0,4.0,0.0,339.0,0.0
360000,9940,51.12040642924183,3.7075201896052277,région flamande,flandre orientale (la),evergem,13.42919153553988,489.022129803614,113.0,apartment,ground_floor,excellent,2,103.0,1,0.0,0,2.0,0.0,495.0,36.0
449000,8430,51.17815500112932,2.8368380598056255,région flamande,flandre occidentale (la),middelkerke,19.944598337950136,251.206331264948,107.0,apartment,apartment,excellent,2,75.0,0,0.0,0,2.0,0.0,396.0,0.0
495000,8791,50.87235752687971,3.345056110746947,région flamande,flandre occidentale (la),waregem,14.676100707553065,898.816906432075,106.0,house,villa,good,3,196.0,0,0.0,0,4.0,0.0,587.0,0.0
275000,9060,51.19915619493164,3.8085967931803255,région flamande,flandre orientale (la),zelzate,18.53473438412142,995.3653482554851,95.0,house,house,good,2,130.0,0,0.0,0,2.0,0.0,254.0,0.0
130000,1300,50.72477661519289,4.609958977641858,région wallonne,brabant wallon (le),wavre,21.823499634400136,844.332715245123,112.0,apartment,apartment,good,1,55.0,0,0.0,0,2.0,0.0,776.0,0.0
335000,4219,50.60713361162862,5.026554675484,région wallonne,liège,wasseiges,8.922880815806247,128.182645809904,103.0,apartment,apartment,renovation,2,84.0,0,0.0,0,3.0,1.0,28.0,4.0
219000,9320,50.91524229667714,4.063243126487138,région flamande,flandre orientale (la),aalst,18.682345183801306,1156.87598097508,105.0,house,house,renovation,2,121.0,0,0.0,0,3.0,0.0,1700.0,679.0
890000,1790,50.91260930190065,4.106537553803077,région flamande,brabant flamand (le),affligem,15.749761922203502,761.698936249577,116.0,house,villa,good,4,341.0,0,0.0,0,4.0,0.0,215.0,3000.0
550000,1476,50.575783513789226,4.410456750172978,région wallonne,brabant wallon (le),genappe,16.616878267363706,177.84236437106898,116.0,house,house,renovation,5,364.0,0,0.0,0,3.0,0.0,267.0,0.0
210000,4040,50.67921179186858,5.624363334016105,région wallonne,liège,herstal,30.773754103983926,1747.2900714289501,80.0,house,house,excellent,3,150.0,0,0.0,0,3.0,0.0,1256.0,0.0
395000,1495,50.549583794306336,4.535360186118476,région wallonne,brabant wallon (le),villers-la-ville,14.306280367104552,231.39275578695302,114.0,house,house,good,2,150.0,0,0.0,0,4.0,0.0,159.0,1030.0
549000,2520,51.1851724480689,4.599904016207306,région flamande,antwerpen,ranst,8.394012944983817,452.81849287278,120.0,house,house,good,5,220.0,0,0.0,0,4.0,0.0,166.0,0.0
268000,8434,51.15486680637328,2.7761610348929397,région flamande,flandre occidentale (la),middelkerke,19.944598337950136,251.206331264948,107.0,apartment,flat_studio,excellent,0,55.0,0,0.0,0,2.0,0.0,396.0,0.0
1099000,2960,51.334976678828546,4.607172140109691,région flamande,antwerpen,brecht,14.276380267886312,334.66832575856097,115.0,house,villa,good,4,452.0,0,0.0,1,4.0,0.0,437.0,0.0
595000,8810,51.02776706343605,3.1461225981811634,région flamande,flandre occidentale (la),lichtervelde,11.267303358729478,356.254214964458,104.0,house,house,good,5,310.0,0,0.0,0,4.0,0.0,105.0,0.0
265000,2800,51.03007676437425,4.468101716569333,région flamande,antwerpen,mechelen,25.72973699237513,1357.59915339489,105.0,apartment,apartment,excellent,2,74.0,1,0.0,0,2.0,0.0,2298.0,0.0
845000,8300,51.346651571344495,3.331958012765075,région flamande,flandre occidentale (la),knokke-heist,24.697053576920712,527.878757188906,150.0,apartment,apartment,excellent,3,82.0,0,0.0,0,2.0,0.0,803.0,0.0
399000,1350,50.682127504134996,4.943561142913658,région wallonne,brabant wallon (le),orp-jauche,11.875962172861227,179.022693971059,108.0,house,house,excellent,4,205.0,0,0.0,0,4.0,0.0,108.0,1433.0
685000,3191,50.9849690381292,4.542268865741871,région flamande,brabant flamand (le),boortmeerbeek,9.964039556487863,711.054175637413,126.0,house,house,excellent,3,364.0,1,0.0,0,4.0,0.0,133.0,0.0
